caldt,sprtrn
20020719,-0.038341
20020722,-0.032922
20020723,-0.027017
20020724,0.057315
20020725,-0.005620
20020726,0.016884
20020729,0.054078
20020730,0.004249
20020731,0.009792
20020801,-0.029574
20020802,-0.023082
20020805,-0.034296
20020806,0.029919
20020807,0.020010
20020808,0.032722
20020809,0.003512
20020812,-0.005327
20020813,-0.021675
20020814,0.040047
20020815,0.011559
20020816,-0.001591
20020819,0.023633
20020820,-0.013979
20020821,0.012726
20020822,0.014052
20020823,-0.022686
20020826,0.007536
20020827,-0.013851
20020828,-0.018132
20020829,-0.000076
20020830,-0.001885
20020903,-0.041536
20020904,0.017517
20020905,-0.015950
20020906,0.016800
20020909,0.010113
20020910,0.007331
20020911,-0.000143
20020912,-0.024784
20020913,0.003270
20020916,0.001450
20020917,-0.019728
20020918,-0.004648
20020919,-0.030065
20020920,0.002455
20020923,-0.013828
20020924,-0.017284
20020925,0.024863
20020926,0.018210
20020927,-0.032259
20020930,-0.014600
20021001,0.040010
20021002,-0.023587
20021003,-0.010822
20021004,-0.022431
20021007,-0.019111
20021008,0.016898
20021009,-0.027287
20021010,0.034966
20021011,0.039059
20021014,0.007327
20021015,0.047336
20021016,-0.024113
20021017,0.022302
20021018,0.005903
20021021,0.017334
20021022,-0.010626
20021023,0.006718
20021024,-0.015221
20021025,0.017167
20021028,-0.008266
20021029,-0.009076
20021030,0.009704
20021031,-0.005557
20021101,0.017160
20021104,0.008191
20021105,0.007761
20021106,0.009144
20021107,-0.022852
20021108,-0.008763
20021111,-0.020732
20021112,0.007715
20021113,-0.000476
20021114,0.024634
20021115,0.006149
20021118,-0.010409
20021119,-0.004021
20021120,0.019415
20021121,0.021452
20021122,-0.003438
20021125,0.002504
20021126,-0.020978
20021127,0.027986
20021129,-0.002727
20021202,-0.001901
20021203,-0.014745
20021204,-0.003454
20021205,-0.012010
20021206,0.006266
20021209,-0.022176
20021210,0.013957
20021211,0.000564
20021212,-0.003724
20021213,-0.013432
20021216,0.023519
20021217,-0.008139
20021218,-0.013145
20021219,-0.007709
20021220,0.013005
20021223,0.001820
20021224,-0.005471
20021226,-0.003149
20021227,-0.016029
20021230,0.004558
20021231,0.000489
20030102,0.033200
20030103,-0.000484
20030106,0.022474
20030107,-0.006545
20030108,-0.014086
20030109,0.019397
20030110,-0.000011
20030113,-0.001412
20030114,0.005830
20030115,-0.014426
20030116,-0.003942
20030117,-0.014017
20030121,-0.015702
20030122,-0.010432
20030123,0.010224
20030124,-0.029233
20030127,-0.016160
20030128,0.013050
20030129,0.006779
20030130,-0.022849
20030131,0.013130
20030203,0.005399
20030204,-0.014088
20030205,-0.005435
20030206,-0.006449
20030207,-0.010094
20030210,0.007569
20030211,-0.008098
20030212,-0.012687
20030213,-0.001600
20030214,0.021435
20030218,0.019500
20030219,-0.007096
20030220,-0.009501
20030221,0.013224
20030224,-0.018381
20030225,0.007195
20030226,-0.013141
20030227,0.011758
20030228,0.004622
20030303,-0.007537
20030304,-0.015357
20030305,0.009562
20030306,-0.009339
20030307,0.008259
20030310,-0.025830
20030311,-0.008359
20030312,0.004321
20030313,0.034457
20030314,0.001647
20030317,0.035427
20030318,0.004242
20030319,0.008737
20030320,0.001888
20030321,0.022977
20030324,-0.035231
20030325,0.012161
20030326,-0.005476
20030327,-0.001644
20030328,-0.005780
20030331,-0.017742
20030401,0.012144
20030402,0.026116
20030403,-0.005052
20030404,0.002738
20030407,0.001229
20030408,-0.001864
20030409,-0.014004
20030410,0.006455
20030411,-0.003763
20030414,0.019498
20030415,0.006303
20030416,-0.012236
20030417,0.015536
20030421,-0.001757
20030422,0.021704
20030423,0.008394
20030424,-0.008259
20030425,-0.013846
20030428,0.017835
20030429,0.003279
20030430,-0.001002
20030501,-0.000676
20030502,0.015039
20030505,-0.003795
20030506,0.008461
20030507,-0.005105
20030508,-0.010058
20030509,0.014278
20030512,0.012535
20030513,-0.002973
20030514,-0.003205
20030515,0.007868
20030516,-0.002504
20030519,-0.024918
20030520,-0.001129
20030521,0.004012
20030522,0.009151
20030523,0.001449
20030527,0.019567
20030528,0.001829
20030529,-0.003756
20030530,0.014690
20030602,0.003539
20030603,0.004716
20030604,0.015110
20030605,0.003954
20030606,-0.002404
20030609,-0.011977
20030610,0.009130
20030611,0.012835
20030612,0.001033
20030613,-0.009915
20030616,0.022385
20030617,0.000910
20030618,-0.001552
20030619,-0.015236
20030620,0.000995
20030623,-0.014111
20030624,0.001834
20030625,-0.008267
20030626,0.010776
20030627,-0.009738
20030630,-0.001762
20030701,0.008025
20030702,0.011646
20030703,-0.008111
20030707,0.018992
20030708,0.003405
20030709,-0.005586
20030710,-0.013480
20030711,0.009548
20030714,0.005731
20030715,-0.003427
20030716,-0.006417
20030717,-0.012344
20030718,0.011806
20030721,-0.014618
20030722,0.009512
20030723,0.000506
20030724,-0.007091
20030725,0.017400
20030728,-0.002163
20030729,-0.007265
20030730,-0.001809
20030731,0.002856
20030801,-0.010259
20030804,0.002724
20030805,-0.017663
20030806,0.001678
20030807,0.007280
20030808,0.003562
20030811,0.003069
20030812,0.009953
20030813,-0.006382
20030814,0.006585
20030815,0.000162
20030818,0.009155
20030819,0.002611
20030820,-0.002045
20030821,0.002969
20030822,-0.010177
20030825,0.000655
20030826,0.003039
20030827,0.000060
20030828,0.006069
20030829,0.005155
20030902,0.013869
20030903,0.004188
20030904,0.001656
20030905,-0.006401
20030908,0.010035
20030909,-0.008210
20030910,-0.011973
20030911,0.005441
20030912,0.002174
20030915,-0.003750
20030916,0.014298
20030917,-0.003255
20030918,0.013266
20030919,-0.003155
20030922,-0.013008
20030923,0.006071
20030924,-0.019096
20030925,-0.006053
20030926,-0.006399
20030929,0.009761
20030930,-0.010541
20031001,0.022340
20031002,0.001984
20031003,0.009419
20031006,0.004370
20031007,0.004737
20031008,-0.005263
20031009,0.004788
20031010,-0.000645
20031013,0.007023
20031014,0.003951
20031015,-0.002592
20031016,0.003162
20031017,-0.010237
20031020,0.005157
20031021,0.001292
20031022,-0.014980
20031023,0.003310
20031024,-0.004701
20031027,0.002158
20031028,0.015187
20031029,0.001261
20031030,-0.001116
20031031,0.003601
20031103,0.007909
20031104,-0.005448
20031105,-0.001367
20031106,0.005933
20031107,-0.004574
20031110,-0.005792
20031111,-0.000516
20031112,0.011456
20031113,-0.000142
20031114,-0.007615
20031117,-0.006398
20031118,-0.009084
20031119,0.008016
20031120,-0.008432
20031121,0.001577
20031124,0.016227
20031125,0.001720
20031126,0.004327
20031128,-0.000236
20031201,0.011264
20031202,-0.003271
20031203,-0.001772
20031204,0.004687
20031205,-0.007684
20031208,0.007348
20031209,-0.008529
20031210,-0.001066
20031211,0.011482
20031212,0.002735
20031215,-0.005679
20031216,0.006638
20031217,0.001256
20031218,0.011798
20031219,-0.000468
20031222,0.003922
20031223,0.002818
20031224,-0.001807
20031226,0.001691
20031229,0.012401
20031230,0.000144
20031231,0.002055
20040102,-0.003094
20040105,0.012395
20040106,0.001292
20040107,0.002367
20040108,0.004963
20040109,-0.008888
20040112,0.004787
20040113,-0.005332
20040114,0.008295
20040115,0.001353
20040116,0.006872
20040120,-0.000930
20040121,0.007772
20040122,-0.003207
20040123,-0.002089
20040126,0.012106
20040127,-0.009798
20040128,-0.013610
20040129,0.004989
20040130,-0.002628
20040202,0.003651
20040203,0.000678
20040204,-0.008371
20040205,0.001838
20040206,0.012555
20040209,-0.002581
20040210,0.005027
20040211,0.010667
20040212,-0.004880
20040213,-0.005468
20040217,0.009757
20040218,-0.004468
20040219,-0.004133
20040220,-0.002572
20040223,-0.002727
20040224,-0.001665
20040225,0.004021
20040226,0.001084
20040227,0.000026
20040301,0.009625
20040302,-0.005934
20040303,0.001688
20040304,0.003336
20040305,0.001723
20040308,-0.008350
20040309,-0.005779
20040310,-0.014633
20040311,-0.015224
20040312,0.012460
20040315,-0.014350
20040316,0.005623
20040317,0.011749
20040318,-0.001273
20040319,-0.011173
20040322,-0.012958
20040323,-0.001324
20040324,-0.002395
20040325,0.016365
20040326,-0.001019
20040329,0.013005
20040330,0.004036
20040331,-0.000701
20040401,0.005292
20040402,0.008515
20040405,0.007672
20040406,-0.002095
20040407,-0.006645
20040408,-0.001061
20040412,0.005161
20040413,-0.013762
20040414,-0.001124
20040415,0.000594
20040416,0.005111
20040419,0.001066
20040420,-0.015557
20040421,0.005312
20040422,0.014091
20040423,0.000588
20040426,-0.004445
20040427,0.002272
20040428,-0.013795
20040429,-0.007591
20040430,-0.005916
20040503,0.009203
20040504,0.001843
20040505,0.001769
20040506,-0.006723
20040507,-0.013725
20040510,-0.010540
20040511,0.007662
20040512,0.001671
20040513,-0.000766
20040514,-0.000675
20040517,-0.010587
20040518,0.006817
20040519,-0.002574
20040520,0.000468
20040521,0.004012
20040524,0.001692
20040525,0.016104
20040526,0.001698
20040527,0.005686
20040528,-0.000535
20040601,0.000464
20040602,0.003380
20040603,-0.007422
20040604,0.005248
20040607,0.015964
20040608,0.001543
20040609,-0.009499
20040610,0.004543
20040614,-0.009837
20040615,0.005972
20040616,0.001369
20040617,-0.001332
20040618,0.002624
20040621,-0.004159
20040622,0.003636
20040623,0.008507
20040624,-0.002981
20040625,-0.005453
20040628,-0.000952
20040629,0.002515
20040630,0.004084
20040701,-0.010431
20040702,-0.003153
20040706,-0.008148
20040707,0.001899
20040708,-0.008244
20040709,0.003336
20040712,0.001384
20040713,0.000709
20040714,-0.003291
20040715,-0.004301
20040716,-0.004789
20040719,-0.000445
20040720,0.007058
20040721,-0.013340
20040722,0.002706
20040723,-0.009701
20040726,-0.001970
20040727,0.009935
20040728,0.000539
20040729,0.004574
20040730,0.001172
20040802,0.004448
20040803,-0.006262
20040804,-0.000964
20040805,-0.016320
20040806,-0.015481
20040809,0.001175
20040810,0.012974
20040811,-0.003012
20040812,-0.011675
20040813,0.001477
20040816,0.013655
20040817,0.002196
20040818,0.012443
20040819,-0.003598
20040820,0.006525
20040823,-0.002431
20040824,0.000465
20040825,0.008000
20040826,0.000118
20040827,0.002425
20040830,-0.007781
20040831,0.004631
20040901,0.001512
20040902,0.011212
20040903,-0.004185
20040907,0.006887
20040908,-0.004486
20040909,0.001890
20040910,0.004954
20040913,0.001691
20040914,0.002229
20040915,-0.007055
20040916,0.002794
20040917,0.004495
20040920,-0.005627
20040921,0.006327
20040922,-0.013938
20040923,-0.004670
20040924,0.001579
20040927,-0.005936
20040928,0.005926
20040929,0.004270
20040930,-0.000197
20041001,0.015181
20041004,0.003243
20041005,-0.000608
20041006,0.006673
20041007,-0.009982
20041008,-0.007527
20041011,0.002005
20041012,-0.002268
20041013,-0.007301
20041014,-0.009303
20041015,0.004450
20041018,0.005252
20041019,-0.009686
20041020,0.000390
20041021,0.002564
20041022,-0.009715
20041025,-0.000849
20041026,0.014870
20041027,0.012879
20041028,0.001813
20041029,0.002448
20041101,0.000274
20041102,0.000027
20041103,0.011198
20041104,0.016156
20041105,0.003874
20041108,-0.001098
20041109,-0.000695
20041110,-0.001005
20041111,0.009089
20041112,0.009110
20041115,-0.000304
20041116,-0.007079
20041117,0.005538
20041118,0.001362
20041119,-0.011161
20041122,0.005896
20041123,-0.000255
20041124,0.004095
20041126,0.000753
20041129,-0.003450
20041130,-0.004030
20041201,0.014951
20041202,-0.000873
20041203,0.000706
20041206,-0.000772
20041207,-0.011073
20041208,0.004877
20041209,0.005436
20041210,-0.001043
20041213,0.008990
20041214,0.003921
20041215,0.001945
20041216,-0.002082
20041217,-0.007472
20041220,0.000360
20041221,0.009040
20041222,0.003418
20041223,0.000463
20041227,-0.004305
20041228,0.007154
20041229,-0.000074
20041230,0.000082
20041231,-0.001343
20050103,-0.008119
20050104,-0.011671
20050105,-0.003628
20050106,0.003506
20050107,-0.001431
20050110,0.003423
20050111,-0.006100
20050112,0.003981
20050113,-0.008630
20050114,0.006005
20050118,0.009675
20050119,-0.009490
20050120,-0.007783
20050121,-0.006415
20050124,-0.003528
20050125,0.004004
20050126,0.004844
20050127,0.000409
20050128,-0.002716
20050131,0.008460
20050201,0.006891
20050202,0.003178
20050203,-0.002766
20050204,0.011043
20050207,-0.001089
20050208,0.000483
20050209,-0.008575
20050210,0.004211
20050211,0.006926
20050214,0.000697
20050215,0.003300
20050216,0.000182
20050217,-0.007923
20050218,0.000700
20050222,-0.014506
20050223,0.005607
20050224,0.007894
20050225,0.009307
20050228,-0.006414
20050301,0.005658
20050302,-0.000273
20050303,0.000322
20050304,0.009624
20050307,0.002610
20050308,-0.004799
20050309,-0.010185
20050310,0.001856
20050311,-0.007583
20050314,0.005625
20050315,-0.007524
20050316,-0.008082
20050317,0.001801
20050318,-0.000471
20050321,-0.004934
20050322,-0.010196
20050323,0.000700
20050324,-0.000947
20050328,0.002441
20050329,-0.007596
20050330,0.013773
20050331,-0.000694
20050401,-0.006497
20050404,0.002728
20050405,0.004481
20050406,0.002269
20050407,0.005971
20050408,-0.008345
20050411,0.000008
20050412,0.005545
20050413,-0.011762
20050414,-0.010002
20050415,-0.016720
20050418,0.002941
20050419,0.005934
20050420,-0.013255
20050421,0.019736
20050422,-0.006750
20050425,0.008662
20050426,-0.008915
20050427,0.004029
20050428,-0.011380
20050429,0.011922
20050502,0.004590
20050503,-0.000852
20050504,0.012470
20050505,-0.002569
20050506,-0.001092
20050509,0.006394
20050510,-0.010705
20050511,0.004193
20050512,-0.010033
20050513,-0.004580
20050516,0.010086
20050517,0.006957
20050518,0.010019
20050519,0.004656
20050520,-0.001511
20050523,0.003851
20050524,0.000176
20050525,-0.003400
20050526,0.006395
20050527,0.000969
20050531,-0.006073
20050601,0.009039
20050602,0.001680
20050603,-0.006867
20050606,0.001246
20050607,-0.000209
20050608,-0.002163
20050609,0.005240
20050610,-0.002348
20050613,0.002262
20050614,0.002573
20050615,0.002218
20050616,0.003630
20050617,0.004955
20050620,-0.000707
20050621,-0.002048
20050622,0.000222
20050623,-0.010833
20050624,-0.007629
20050627,-0.000739
20050628,0.009138
20050629,-0.001431
20050630,-0.007101
20050701,0.002611
20050705,0.008833
20050706,-0.008340
20050707,0.002452
20050708,0.011679
20050711,0.006255
20050712,0.002272
20050713,0.000884
20050714,0.002624
20050715,0.001158
20050718,-0.005530
20050719,0.006731
20050720,0.004759
20050721,-0.006606
20050722,0.005411
20050725,-0.003769
20050726,0.001733
20050727,0.004573
20050728,0.005603
20050729,-0.007671
20050801,0.000948
20050802,0.007099
20050803,0.000739
20050804,-0.007373
20050805,-0.007638
20050808,-0.002683
20050809,0.006745
20050810,-0.001827
20050811,0.007062
20050812,-0.005994
20050815,0.002828
20050816,-0.011776
20050817,0.000738
20050818,-0.001000
20050819,0.000566
20050822,0.001656
20050823,-0.003405
20050824,-0.006554
20050825,0.002315
20050826,-0.006013
20050829,0.005958
20050830,-0.003192
20050831,0.009864
20050901,0.001033
20050902,-0.002922
20050906,0.012619
20050907,0.002408
20050908,-0.003793
20050909,0.007965
20050912,-0.000741
20050913,-0.007545
20050914,-0.003281
20050915,0.000464
20050916,0.008292
20050919,-0.005566
20050920,-0.007863
20050921,-0.009121
20050922,0.003652
20050923,0.000552
20050926,0.000280
20050927,0.000025
20050928,0.001012
20050929,0.008867
20050930,0.000920
20051003,-0.001717
20051004,-0.009970
20051005,-0.014887
20051006,-0.004096
20051007,0.003701
20051010,-0.007166
20051011,-0.002072
20051012,-0.006068
20051013,-0.000713
20051014,0.008268
20051017,0.002975
20051018,-0.010050
20051019,0.014956
20051020,-0.015020
20051021,0.001520
20051024,0.016777
20051025,-0.002368
20051026,-0.004312
20051027,-0.010475
20051028,0.016549
20051031,0.007176
20051101,-0.003521
20051102,0.009977
20051103,0.004264
20051104,0.000164
20051107,0.002188
20051108,-0.003451
20051109,0.001690
20051110,0.008446
20051111,0.003055
20051114,-0.000778
20051115,-0.003850
20051116,0.001790
20051117,0.009414
20051118,0.004401
20051121,0.005271
20051122,0.005084
20051123,0.003473
20051125,0.002086
20051128,-0.008508
20051129,0.000016
20051130,-0.006362
20051201,0.012157
20051202,0.000324
20051205,-0.002363
20051206,0.001276
20051207,-0.005009
20051208,-0.001217
20051209,0.002811
20051212,0.000842
20051213,0.005554
20051214,0.004190
20051215,-0.001414
20051216,-0.002848
20051219,-0.005839
20051220,-0.000238
20051221,0.002517
20051222,0.004221
20051223,0.000426
20051227,-0.009553
20051228,0.001297
20051229,-0.002981
20051230,-0.004887
20060103,0.016430
20060104,0.003673
20060105,0.000016
20060106,0.009399
20060109,0.003656
20060110,-0.000357
20060111,0.003481
20060112,-0.006274
20060113,0.001205
20060117,-0.003635
20060118,-0.003897
20060119,0.005564
20060120,-0.018326
20060123,0.001847
20060124,0.002405
20060125,-0.001721
20060126,0.007235
20060127,0.007764
20060130,0.001153
20060131,-0.003984
20060201,0.001859
20060202,-0.009061
20060203,-0.005359
20060206,0.000783
20060207,-0.008095
20060208,0.008663
20060209,-0.001478
20060210,0.002540
20060213,-0.003260
20060214,0.010033
20060215,0.003504
20060216,0.007328
20060217,-0.001660
20060221,-0.003271
20060222,0.007513
20060223,-0.003775
20060224,0.001274
20060227,0.003637
20060228,-0.010401
20060301,0.008261
20060302,-0.001626
20060303,-0.001482
20060306,-0.006968
20060307,-0.001862
20060308,0.002030
20060309,-0.004881
20060310,0.007349
20060313,0.001990
20060314,0.010396
20060315,0.004270
20060316,0.001773
20060317,0.001471
20060320,-0.001660
20060321,-0.006015
20060322,0.006021
20060323,-0.002582
20060324,0.000983
20060327,-0.001028
20060328,-0.006438
20060329,0.007470
20060330,-0.002026
20060331,-0.004168
20060403,0.002301
20060404,0.006257
20060405,0.004311
20060406,-0.001921
20060407,-0.010343
20060410,0.000849
20060411,-0.007736
20060412,0.001205
20060413,0.000776
20060417,-0.002940
20060418,0.017365
20060419,0.001744
20060420,0.001168
20060421,-0.000137
20060424,-0.002417
20060425,-0.004870
20060426,0.002819
20060427,0.003302
20060428,0.000680
20060501,-0.004135
20060502,0.006145
20060503,-0.004082
20060504,0.003364
20060505,0.010295
20060508,-0.000830
20060509,0.000362
20060510,-0.001728
20060511,-0.012798
20060512,-0.011241
20060515,0.002525
20060516,-0.001869
20060517,-0.016841
20060518,-0.006699
20060519,0.004137
20060522,-0.003915
20060523,-0.004350
20060524,0.001584
20060525,0.011370
20060526,0.005719
20060530,-0.015873
20060531,0.008136
20060601,0.012298
20060602,0.001952
20060605,-0.017800
20060606,-0.001138
20060607,-0.006092
20060608,0.001417
20060609,-0.004476
20060612,-0.012697
20060613,-0.010280
20060614,0.005189
20060615,0.021235
20060616,-0.003678
20060619,-0.009109
20060620,-0.000016
20060621,0.009741
20060622,-0.005271
20060623,-0.000883
20060626,0.004869
20060627,-0.009084
20060628,0.005487
20060629,0.021565
20060630,-0.002098
20060703,0.007865
20060705,-0.007249
20060706,0.002494
20060707,-0.006750
20060710,0.001470
20060711,0.004087
20060712,-0.010939
20060713,-0.012959
20060714,-0.004902
20060717,-0.001383
20060718,0.001920
20060719,0.018555
20060720,-0.008477
20060721,-0.007077
20060724,0.016625
20060725,0.006321
20060726,-0.000378
20060727,-0.004100
20060728,0.012152
20060731,-0.001478
20060801,-0.004496
20060802,0.006004
20060803,0.001345
20060804,-0.000711
20060807,-0.002806
20060808,-0.003363
20060809,-0.004349
20060810,0.004629
20060811,-0.003986
20060814,0.001160
20060815,0.013696
20060816,0.007662
20060817,0.001582
20060818,0.003715
20060821,-0.003670
20060822,0.001002
20060823,-0.004489
20060824,0.002374
20060825,-0.000748
20060828,0.005166
20060829,0.001920
20060830,-0.000008
20060831,-0.000345
20060901,0.005515
20060905,0.001709
20060906,-0.009891
20060907,-0.004799
20060908,0.003787
20060911,0.000477
20060912,0.010442
20060913,0.003777
20060914,-0.001358
20060915,0.002727
20060918,0.000993
20060919,-0.002172
20060920,0.005211
20060921,-0.005395
20060922,-0.002466
20060925,0.008815
20060926,0.007517
20060927,0.000187
20060928,0.001915
20060929,-0.002464
20061002,-0.003391
20061003,0.002096
20061004,0.012075
20061005,0.002222
20061006,-0.002690
20061009,0.000800
20061010,0.002043
20061011,-0.002564
20061012,0.009541
20061013,0.002047
20061016,0.002512
20061017,-0.003652
20061018,0.001400
20061019,0.000732
20061020,0.001200
20061023,0.006152
20061024,0.000261
20061025,0.003514
20061026,0.004963
20061027,-0.008452
20061030,0.000428
20061031,0.000007
20061101,-0.007352
20061102,-0.000344
20061103,-0.002223
20061106,0.011346
20061107,0.002218
20061108,0.002083
20061109,-0.005333
20061110,0.001865
20061113,0.002549
20061114,0.006356
20061115,0.002405
20061116,0.002284
20061117,0.001029
20061120,-0.000500
20061121,0.001649
20061122,0.002338
20061124,-0.003656
20061127,-0.013598
20061128,0.003488
20061129,0.009202
20061130,0.000822
20061201,-0.002799
20061204,0.008885
20061205,0.004002
20061206,-0.001315
20061207,-0.003971
20061208,0.001812
20061211,0.002270
20061212,-0.001047
20061213,0.001169
20061214,0.008689
20061215,0.001122
20061218,-0.003230
20061219,0.002158
20061220,-0.001417
20061221,-0.003674
20061222,-0.005316
20061226,0.004352
20061227,0.007015
20061228,-0.001479
20061229,-0.004513
20070103,-0.001199
20070104,0.001228
20070105,-0.006085
20070108,0.002220
20070109,-0.000517
20070110,0.001940
20070111,0.006340
20070112,0.004853
20070116,0.000818
20070117,-0.000894
20070118,-0.002971
20070119,0.002895
20070122,-0.005278
20070123,0.003542
20070124,0.008501
20070125,-0.011270
20070126,-0.001208
20070129,-0.001097
20070130,0.005772
20070131,0.006593
20070201,0.005354
20070202,0.001694
20070205,-0.000967
20070206,0.000698
20070207,0.001395
20070208,-0.001179
20070209,-0.007077
20070212,-0.003261
20070213,0.007597
20070214,0.007644
20070215,0.001038
20070216,-0.000872
20070220,0.002844
20070221,-0.001404
20070222,-0.000858
20070223,-0.003564
20070226,-0.001254
20070227,-0.034725
20070228,0.005561
20070301,-0.002595
20070302,-0.011403
20070305,-0.009408
20070306,0.015494
20070307,-0.002465
20070308,0.007127
20070309,0.000685
20070312,0.002673
20070313,-0.020368
20070314,0.006691
20070315,0.003684
20070316,-0.003828
20070319,0.010894
20070320,0.006334
20070321,0.017081
20070322,-0.000348
20070323,0.001094
20070326,0.000968
20070327,-0.006184
20070328,-0.007966
20070329,0.003740
20070330,-0.001174
20070402,0.002597
20070403,0.009280
20070404,0.001113
20070405,0.003050
20070409,0.000589
20070410,0.002617
20070411,-0.006573
20070412,0.006206
20070413,0.003488
20070416,0.010751
20070417,0.002050
20070418,0.000693
20070419,-0.001202
20070420,0.009261
20070423,-0.002304
20070424,-0.000351
20070425,0.010139
20070426,-0.000782
20070427,-0.000120
20070430,-0.007831
20070501,0.002651
20070502,0.006472
20070503,0.004325
20070504,0.002150
20070507,0.002564
20070508,-0.001166
20070509,0.003223
20070510,-0.013956
20070511,0.009641
20070514,-0.001793
20070515,-0.001304
20070516,0.008626
20070517,-0.000918
20070518,0.006610
20070521,0.001543
20070522,-0.000643
20070523,-0.001207
20070524,-0.009703
20070525,0.005453
20070529,0.001570
20070530,0.007984
20070531,0.000255
20070601,0.003737
20070604,0.001849
20070605,-0.005347
20070606,-0.008864
20070607,-0.017570
20070608,0.011370
20070611,0.000962
20070612,-0.010682
20070613,0.015184
20070614,0.004816
20070615,0.006527
20070618,-0.001213
20070619,0.001731
20070620,-0.013601
20070621,0.006180
20070622,-0.012896
20070625,-0.003208
20070626,-0.003238
20070627,0.009009
20070628,-0.000418
20070629,-0.001567
20070702,0.010696
20070703,0.003580
20070705,0.000348
20070706,0.003304
20070709,0.000921
20070710,-0.014185
20070711,0.005721
20070712,0.019055
20070713,0.003101
20070716,-0.001919
20070717,-0.000097
20070718,-0.002065
20070719,0.004469
20070720,-0.012221
20070723,0.004869
20070724,-0.019804
20070725,0.004666
20070726,-0.023339
20070727,-0.015992
20070730,0.010254
20070731,-0.012647
20070801,0.007243
20070802,0.004359
20070803,-0.026586
20070806,0.024151
20070807,0.006159
20070808,0.014072
20070809,-0.029650
20070810,0.000379
20070813,-0.000495
20070814,-0.018157
20070815,-0.013908
20070816,0.003249
20070817,0.024567
20070820,-0.000270
20070821,0.001086
20070822,0.011713
20070823,-0.001072
20070824,0.011535
20070827,-0.008504
20070828,-0.023473
20070829,0.021922
20070830,-0.004181
20070831,0.011217
20070904,0.010468
20070905,-0.011501
20070906,0.004252
20070907,-0.016908
20070910,-0.001273
20070911,0.013632
20070912,0.000048
20070913,0.008420
20070914,0.000202
20070917,-0.005120
20070918,0.029208
20070919,0.006086
20070920,-0.006723
20070921,0.004609
20070924,-0.005256
20070925,-0.000343
20070926,0.005411
20070927,0.003907
20070928,-0.003023
20071001,0.013290
20071002,-0.000265
20071003,-0.004552
20071004,0.002111
20071005,0.009560
20071008,-0.003217
20071009,0.008096
20071010,-0.001712
20071011,-0.005158
20071012,0.004754
20071015,-0.008381
20071016,-0.006573
20071017,0.001761
20071018,-0.000753
20071019,-0.025616
20071022,0.003798
20071023,0.008803
20071024,-0.002441
20071025,-0.000976
20071026,0.013788
20071029,0.003713
20071030,-0.006463
20071031,0.011992
20071101,-0.026423
20071102,0.000802
20071105,-0.004955
20071106,0.012049
20071107,-0.029370
20071108,-0.000576
20071109,-0.014287
20071112,-0.009988
20071113,0.029093
20071114,-0.007069
20071115,-0.013212
20071116,0.005230
20071119,-0.017460
20071120,0.004486
20071121,-0.015927
20071123,0.016891
20071126,-0.023239
20071127,0.014930
20071128,0.028560
20071129,0.000477
20071130,0.007770
20071203,-0.005887
20071204,-0.006540
20071205,0.015190
20071206,0.015037
20071207,-0.001778
20071210,0.007510
20071211,-0.025271
20071212,0.006050
20071213,0.001224
20071214,-0.013746
20071217,-0.015021
20071218,0.006280
20071219,-0.001361
20071220,0.004900
20071221,0.016670
20071224,0.008077
20071226,0.000809
20071227,-0.014216
20071228,0.001436
20071231,-0.006852
20080102,-0.014438
20080103,0.000000
20080104,-0.024552
20080107,0.003223
20080108,-0.018352
20080109,0.013624
20080110,0.007948
20080111,-0.013595
20080114,0.010871
20080115,-0.024925
20080116,-0.005612
20080117,-0.029093
20080118,-0.006045
20080122,-0.011085
20080123,0.021442
20080124,0.010063
20080125,-0.015872
20080128,0.017556
20080129,0.006152
20080130,-0.004764
20080131,0.016772
20080201,0.012238
20080204,-0.010463
20080205,-0.031995
20080206,-0.007624
20080207,0.007886
20080208,-0.004204
20080211,0.005889
20080212,0.007266
20080213,0.013604
20080214,-0.013421
20080215,0.000838
20080219,-0.000896
20080220,0.008341
20080221,-0.012867
20080222,0.007881
20080225,0.013813
20080226,0.006918
20080227,-0.000919
20080228,-0.008942
20080229,-0.027090
20080303,0.000534
20080304,-0.003448
20080305,0.005238
20080306,-0.022014
20080307,-0.008410
20080310,-0.015463
20080311,0.037130
20080312,-0.008996
20080313,0.005127
20080314,-0.020783
20080317,-0.008959
20080318,0.042410
20080319,-0.024287
20080320,0.023944
20080324,0.015321
20080325,0.002304
20080326,-0.008766
20080327,-0.011460
20080328,-0.007950
20080331,0.005687
20080401,0.035896
20080402,-0.001934
20080403,0.001302
20080404,0.000796
20080407,0.001562
20080408,-0.005100
20080409,-0.008092
20080410,0.004474
20080411,-0.020374
20080414,-0.003384
20080415,0.004600
20080416,0.022691
20080417,0.000623
20080418,0.018139
20080421,-0.001554
20080422,-0.008810
20080423,0.002900
20080424,0.006442
20080425,0.006495
20080428,-0.001052
20080429,-0.003889
20080430,-0.003846
20080501,0.017141
20080502,0.003236
20080505,-0.004534
20080506,0.007652
20080507,-0.018114
20080508,0.003669
20080509,-0.006725
20080512,0.011021
20080513,-0.000385
20080514,0.004006
20080515,0.010585
20080516,0.001250
20080519,0.000898
20080520,-0.009274
20080521,-0.016053
20080522,0.002617
20080523,-0.013210
20080527,0.006846
20080528,0.003963
20080529,0.005335
20080530,0.001516
20080602,-0.010504
20080603,-0.005788
